shipment_id,route_id,vehicle_id,planned_departure,actual_departure,planned_arrival,actual_arrival,fuel_used_litres,delay_minutes
199,R018,V015,2023-01-09 16:00:00,2023-01-09 15:52:00,2023-01-09 19:17:00,2023-01-09 19:41:00,11.043316617318247,24
200,R029,V028,2023-01-09 06:00:00,2023-01-09 06:08:00,2023-01-09 07:20:00,2023-01-09 07:20:00,48.70567846426548,0
201,R046,V043,2023-01-09 04:00:00,2023-01-09 04:25:00,2023-01-09 13:39:00,2023-01-09 14:07:00,15.676330775410772,28
202,R018,V030,2023-01-09 04:00:00,2023-01-09 04:27:00,2023-01-09 07:17:00,2023-01-09 07:46:00,11.307440480290468,29
203,R024,V018,2023-01-09 21:00:00,2023-01-09 21:11:00,2023-01-10 01:22:00,2023-01-10 01:26:00,87.21272900720317,4
204,R004,V004,2023-01-09 08:00:00,2023-01-09 08:11:00,2023-01-09 14:33:00,2023-01-09 14:33:00,35.232240476029396,0
205,R041,V016,2023-01-09 03:00:00,2023-01-09 03:07:00,2023-01-09 07:56:00,2023-01-09 07:56:00,24.62129048779264,0
206,R012,V009,2023-01-09 03:00:00,2023-01-09 02:50:00,2023-01-09 12:38:00,2023-01-09 13:16:00,10.697977176837892,38
207,R022,V037,2023-01-10 00:00:00,2023-01-10 00:23:00,2023-01-10 04:29:00,2023-01-10 04:29:00,21.248639165865363,0
208,R037,V047,2023-01-10 16:00:00,2023-01-10 16:20:00,2023-01-10 23:22:00,2023-01-10 23:43:00,93.92274028955816,21
209,R025,V010,2023-01-10 03:00:00,2023-01-10 03:26:00,2023-01-10 09:03:00,2023-01-10 09:03:00,91.46374148605965,0
210,R020,V034,2023-01-10 08:00:00,2023-01-10 08:04:00,2023-01-10 15:48:00,2023-01-10 15:48:00,32.19143880686316,0
211,R037,V028,2023-01-10 18:00:00,2023-01-10 18:14:00,2023-01-11 01:22:00,2023-01-11 01:22:00,93.82462739173019,0
212,R020,V035,2023-01-10 20:00:00,2023-01-10 20:23:00,2023-01-11 03:48:00,2023-01-11 04:05:00,33.47201995002215,17
213,R026,V026,2023-01-10 21:00:00,2023-01-10 20:57:00,2023-01-11 06:34:00,2023-01-11 06:34:00,84.58411037439004,0
214,R007,V039,2023-01-10 19:00:00,2023-01-10 19:23:00,2023-01-11 00:15:00,2023-01-11 00:45:00,53.4935818931752,30
215,R049,V018,2023-01-10 11:00:00,2023-01-10 11:00:00,2023-01-10 17:17:00,2023-01-10 17:26:00,70.7912786450774,9
216,R014,V047,2023-01-10 09:00:00,2023-01-10 08:53:00,2023-01-10 14:20:00,2023-01-10 14:20:00,31.067170920239725,0
217,R038,V032,2023-01-10 02:00:00,2023-01-10 02:25:00,2023-01-10 05:19:00,2023-01-10 05:19:00,86.04981482933,0
218,R015,V030,2023-01-10 13:00:00,2023-01-10 13:26:00,2023-01-10 14:12:00,2023-01-10 14:49:00,41.955500008280076,37
219,R031,V032,2023-01-10 07:00:00,2023-01-10 06:51:00,2023-01-10 11:39:00,2023-01-10 12:10:00,33.14107850532792,31
220,R024,V033,2023-01-10 21:00:00,2023-01-10 21:23:00,2023-01-11 01:22:00,2023-01-11 02:09:00,80.65708720985982,47
221,R016,V017,2023-01-10 04:00:00,2023-01-10 03:58:00,2023-01-10 07:29:00,2023-01-10 07:50:00,35.991622964768794,21
222,R026,V006,2023-01-10 20:00:00,2023-01-10 20:28:00,2023-01-11 05:34:00,2023-01-11 05:36:00,79.94101539878218,2
223,R043,V021,2023-01-10 17:00:00,2023-01-10 17:16:00,2023-01-10 20:22:00,2023-01-10 20:22:00,25.336049068467663,0
224,R023,V016,2023-01-10 16:00:00,2023-01-10 16:07:00,2023-01-10 23:42:00,2023-01-10 23:50:00,14.30215085664367,8
225,R027,V020,2023-01-10 22:00:00,2023-01-10 22:28:00,2023-01-11 06:53:00,2023-01-11 07:19:00,19.913172216988265,26
226,R021,V008,2023-01-11 18:00:00,2023-01-11 18:26:00,2023-01-11 23:35:00,2023-01-11 23:49:00,96.77365212207053,14
227,R008,V005,2023-01-11 10:00:00,2023-01-11 09:56:00,2023-01-11 17:27:00,2023-01-11 17:50:00,63.84168931763366,23
228,R021,V011,2023-01-11 16:00:00,2023-01-11 16:00:00,2023-01-11 21:35:00,2023-01-11 22:06:00,82.38099803458695,31
229,R044,V030,2023-01-11 07:00:00,2023-01-11 07:09:00,2023-01-11 12:24:00,2023-01-11 12:39:00,24.389424882485798,15
230,R022,V030,2023-01-11 13:00:00,2023-01-11 13:24:00,2023-01-11 17:29:00,2023-01-11 17:32:00,21.216692349553547,3
231,R046,V004,2023-01-11 02:00:00,2023-01-11 02:02:00,2023-01-11 11:39:00,2023-01-11 11:39:00,15.874627716799676,0
232,R047,V002,2023-01-11 04:00:00,2023-01-11 04:16:00,2023-01-11 10:41:00,2023-01-11 11:32:00,53.43527244263491,51
233,R030,V002,2023-01-11 01:00:00,2023-01-11 01:04:00,2023-01-11 07:19:00,2023-01-11 07:19:00,101.68639861434787,0
234,R002,V015,2023-01-11 16:00:00,2023-01-11 16:21:00,2023-01-11 19:39:00,2023-01-11 20:05:00,79.2789204404697,26
235,R001,V044,2023-01-11 20:00:00,2023-01-11 19:54:00,2023-01-12 01:16:00,2023-01-12 01:24:00,68.275706109388,8
236,R018,V022,2023-01-11 18:00:00,2023-01-11 18:05:00,2023-01-11 21:17:00,2023-01-11 21:47:00,11.430425865279805,30
237,R011,V042,2023-01-11 18:00:00,2023-01-11 18:16:00,2023-01-12 02:11:00,2023-01-12 02:11:00,103.63462592475648,0
238,R031,V018,2023-01-11 19:00:00,2023-01-11 19:18:00,2023-01-11 23:39:00,2023-01-11 23:39:00,36.889445987254106,0
239,R047,V049,2023-01-11 23:00:00,2023-01-11 22:54:00,2023-01-12 05:41:00,2023-01-12 06:21:00,59.32648309117584,40
240,R018,V042,2023-01-11 03:00:00,2023-01-11 03:28:00,2023-01-11 06:17:00,2023-01-11 06:17:00,12.27269454566162,0
241,R048,V047,2023-01-11 13:00:00,2023-01-11 13:00:00,2023-01-11 14:20:00,2023-01-11 14:20:00,90.65517018257768,0
242,R045,V024,2023-01-11 18:00:00,2023-01-11 18:13:00,2023-01-12 00:11:00,2023-01-12 00:38:00,91.0256575918523,27
243,R022,V002,2023-01-11 03:00:00,2023-01-11 03:26:00,2023-01-11 07:29:00,2023-01-11 07:43:00,18.217046833518978,14
244,R001,V035,2023-01-11 06:00:00,2023-01-11 06:23:00,2023-01-11 11:16:00,2023-01-11 11:16:00,81.8899446081727,0
245,R008,V010,2023-01-11 07:00:00,2023-01-11 06:54:00,2023-01-11 14:27:00,2023-01-11 14:27:00,65.96681339266264,0
246,R036,V044,2023-01-11 23:00:00,2023-01-11 22:57:00,2023-01-12 06:28:00,2023-01-12 07:55:00,101.56369216687196,87
247,R019,V047,2023-01-11 20:00:00,2023-01-11 20:13:00,2023-01-11 22:19:00,2023-01-11 22:19:00,54.860096501239454,0
248,R021,V021,2023-01-11 15:00:00,2023-01-11 15:19:00,2023-01-11 20:35:00,2023-01-11 20:50:00,86.14276409408468,15
249,R045,V029,2023-01-11 10:00:00,2023-01-11 10:21:00,2023-01-11 16:11:00,2023-01-11 16:16:00,75.63678325213387,5
250,R023,V012,2023-01-12 11:00:00,2023-01-12 11:19:00,2023-01-12 18:42:00,2023-01-12 19:05:00,14.627935182652893,23
251,R009,V016,2023-01-12 03:00:00,2023-01-12 03:28:00,2023-01-12 09:06:00,2023-01-12 09:25:00,64.49574591325474,19
252,R014,V002,2023-01-12 03:00:00,2023-01-12 03:18:00,2023-01-12 08:20:00,2023-01-12 09:02:00,30.156950822427767,42
253,R036,V019,2023-01-12 04:00:00,2023-01-12 04:11:00,2023-01-12 11:28:00,2023-01-12 12:21:00,87.9542173932942,53
254,R028,V031,2023-01-12 02:00:00,2023-01-12 02:00:00,2023-01-12 09:27:00,2023-01-12 10:17:00,8.28549523023664,50
255,R038,V028,2023-01-12 10:00:00,2023-01-12 10:29:00,2023-01-12 13:19:00,2023-01-12 13:45:00,86.47662056424237,26
256,R042,V028,2023-01-12 07:00:00,2023-01-12 07:21:00,2023-01-12 13:28:00,2023-01-12 13:41:00,105.912380899525,13
257,R018,V030,2023-01-12 07:00:00,2023-01-12 06:53:00,2023-01-12 10:17:00,2023-01-12 10:37:00,12.037905784119701,20
258,R022,V027,2023-01-12 06:00:00,2023-01-12 06:26:00,2023-01-12 10:29:00,2023-01-12 11:26:00,19.842648826600556,57
259,R020,V018,2023-01-12 21:00:00,2023-01-12 21:13:00,2023-01-13 04:48:00,2023-01-13 04:48:00,32.83681202373447,0
260,R017,V038,2023-01-12 14:00:00,2023-01-12 14:20:00,2023-01-12 22:51:00,2023-01-12 23:26:00,101.27382647242325,35
261,R014,V036,2023-01-12 02:00:00,2023-01-12 01:55:00,2023-01-12 07:20:00,2023-01-12 07:48:00,32.63841114190404,28
262,R041,V004,2023-01-12 11:00:00,2023-01-12 11:18:00,2023-01-12 15:56:00,2023-01-12 16:49:00,27.516343610116344,53
263,R029,V012,2023-01-12 18:00:00,2023-01-12 17:51:00,2023-01-12 19:20:00,2023-01-12 19:47:00,42.57823455765748,27
264,R025,V007,2023-01-12 21:00:00,2023-01-12 20:57:00,2023-01-13 03:03:00,2023-01-13 03:52:00,81.46310252778142,49
265,R039,V042,2023-01-12 13:00:00,2023-01-12 13:02:00,2023-01-12 16:10:00,2023-01-12 16:10:00,73.42061447605411,0
266,R002,V011,2023-01-12 08:00:00,2023-01-12 08:23:00,2023-01-12 11:39:00,2023-01-12 12:04:00,73.82180223988665,25
267,R049,V009,2023-01-12 17:00:00,2023-01-12 17:20:00,2023-01-12 23:17:00,2023-01-12 23:17:00,68.11976343603789,0
268,R025,V036,2023-01-12 21:00:00,2023-01-12 21:24:00,2023-01-13 03:03:00,2023-01-13 03:03:00,98.29987499920637,0
269,R002,V022,2023-01-12 05:00:00,2023-01-12 05:05:00,2023-01-12 08:39:00,2023-01-12 08:39:00,85.31608755487387,0
270,R044,V029,2023-01-12 05:00:00,2023-01-12 05:17:00,2023-01-12 10:24:00,2023-01-12 10:51:00,24.129505415574933,27
271,R049,V028,2023-01-12 23:00:00,2023-01-12 22:58:00,2023-01-13 05:17:00,2023-01-13 05:17:00,67.51001268121964,0
272,R041,V030,2023-01-12 09:00:00,2023-01-12 09:13:00,2023-01-12 13:56:00,2023-01-12 14:27:00,25.135874168138773,31
273,R007,V004,2023-01-12 04:00:00,2023-01-12 04:10:00,2023-01-12 09:15:00,2023-01-12 10:10:00,56.15724185753697,55
274,R036,V032,2023-01-12 08:00:00,2023-01-12 08:10:00,2023-01-12 15:28:00,2023-01-12 15:48:00,88.67541091376037,20
275,R038,V026,2023-01-12 04:00:00,2023-01-12 03:55:00,2023-01-12 07:19:00,2023-01-12 08:14:00,93.09090386398756,55
276,R020,V005,2023-01-13 17:00:00,2023-01-13 17:05:00,2023-01-14 00:48:00,2023-01-14 01:14:00,32.86640721478084,26
277,R037,V026,2023-01-13 12:00:00,2023-01-13 12:10:00,2023-01-13 19:22:00,2023-01-13 20:01:00,93.10179636826936,39
278,R010,V039,2023-01-13 02:00:00,2023-01-13 01:53:00,2023-01-13 11:02:00,2023-01-13 11:31:00,11.069318999889695,29
279,R039,V039,2023-01-13 10:00:00,2023-01-13 10:17:00,2023-01-13 13:10:00,2023-01-13 13:52:00,66.52519136474523,42
280,R050,V040,2023-01-13 07:00:00,2023-01-13 06:56:00,2023-01-13 09:02:00,2023-01-13 09:04:00,61.316642929933316,2
281,R040,V003,2023-01-13 03:00:00,2023-01-13 03:04:00,2023-01-13 08:02:00,2023-01-13 08:46:00,15.634991162368673,44
282,R019,V011,2023-01-13 17:00:00,2023-01-13 17:26:00,2023-01-13 19:19:00,2023-01-13 20:05:00,53.10295689683312,46
283,R017,V042,2023-01-13 11:00:00,2023-01-13 10:52:00,2023-01-13 19:51:00,2023-01-13 20:18:00,91.93642367616889,27
284,R013,V015,2023-01-13 04:00:00,2023-01-13 04:18:00,2023-01-13 08:17:00,2023-01-13 08:17:00,74.42629569482453,0
285,R026,V032,2023-01-13 00:00:00,2023-01-12 23:56:00,2023-01-13 09:34:00,2023-01-13 09:34:00,92.74261553342598,0
286,R049,V007,2023-01-13 21:00:00,2023-01-13 20:56:00,2023-01-14 03:17:00,2023-01-14 04:29:00,74.92542330786632,72
287,R047,V049,2023-01-13 12:00:00,2023-01-13 11:56:00,2023-01-13 18:41:00,2023-01-13 18:41:00,50.93500140652416,0
288,R036,V002,2023-01-13 04:00:00,2023-01-13 04:13:00,2023-01-13 11:28:00,2023-01-13 11:40:00,87.384518364026,12
289,R034,V019,2023-01-13 08:00:00,2023-01-13 08:18:00,2023-01-13 09:16:00,2023-01-13 09:53:00,37.02450654725959,37
290,R048,V035,2023-01-13 21:00:00,2023-01-13 21:04:00,2023-01-13 22:20:00,2023-01-13 23:32:00,86.96321816084645,72
291,R029,V003,2023-01-13 11:00:00,2023-01-13 10:51:00,2023-01-13 12:20:00,2023-01-13 13:22:00,43.480650590809624,62
292,R010,V018,2023-01-13 14:00:00,2023-01-13 14:25:00,2023-01-13 23:02:00,2023-01-13 23:11:00,12.257186567986812,9
293,R014,V033,2023-01-13 21:00:00,2023-01-13 21:00:00,2023-01-14 02:20:00,2023-01-14 03:17:00,32.19922465973992,57
294,R026,V005,2023-01-13 23:00:00,2023-01-13 23:27:00,2023-01-14 08:34:00,2023-01-14 08:34:00,87.38669527692974,0
295,R001,V016,2023-01-13 13:00:00,2023-01-13 13:04:00,2023-01-13 18:16:00,2023-01-13 18:37:00,81.46922867006415,21
296,R043,V019,2023-01-13 15:00:00,2023-01-13 15:13:00,2023-01-13 18:22:00,2023-01-13 18:27:00,25.516426267345736,5
297,R004,V002,2023-01-13 08:00:00,2023-01-13 07:56:00,2023-01-13 14:33:00,2023-01-13 14:33:00,32.38279203052138,0
298,R023,V034,2023-01-13 08:00:00,2023-01-13 07:54:00,2023-01-13 15:42:00,2023-01-13 15:42:00,14.109772763812185,0
299,R003,V039,2023-01-13 05:00:00,2023-01-13 05:12:00,2023-01-13 11:03:00,2023-01-13 11:27:00,36.38694909587636,24
300,R011,V032,2023-01-13 07:00:00,2023-01-13 06:59:00,2023-01-13 15:11:00,2023-01-13 15:16:00,100.85878586106837,5
301,R015,V002,2023-01-13 00:00:00,2023-01-12 23:53:00,2023-01-13 01:12:00,2023-01-13 01:41:00,37.29044934682789,29
302,R031,V026,2023-01-13 20:00:00,2023-01-13 20:03:00,2023-01-14 00:39:00,2023-01-14 00:42:00,38.65549159698075,3
303,R007,V006,2023-01-14 07:00:00,2023-01-14 07:09:00,2023-01-14 12:15:00,2023-01-14 12:15:00,57.703100709931945,0
304,R014,V043,2023-01-14 22:00:00,2023-01-14 22:23:00,2023-01-15 03:20:00,2023-01-15 03:20:00,29.213304190027134,0
305,R032,V032,2023-01-14 22:00:00,2023-01-14 22:10:00,2023-01-14 23:01:00,2023-01-15 00:00:00,84.59424973698827,59
306,R046,V007,2023-01-14 19:00:00,2023-01-14 18:53:00,2023-01-15 04:39:00,2023-01-15 04:39:00,15.01567524648626,0
307,R047,V028,2023-01-14 02:00:00,2023-01-14 02:00:00,2023-01-14 08:41:00,2023-01-14 08:41:00,56.76272561161531,0
308,R019,V024,2023-01-14 07:00:00,2023-01-14 07:14:00,2023-01-14 09:19:00,2023-01-14 09:58:00,50.551122105408076,39
309,R020,V017,2023-01-14 21:00:00,2023-01-14 20:51:00,2023-01-15 04:48:00,2023-01-15 04:59:00,32.00066412755734,11
310,R031,V026,2023-01-14 14:00:00,2023-01-14 14:09:00,2023-01-14 18:39:00,2023-01-14 18:39:00,39.1588757673455,0
311,R010,V004,2023-01-14 00:00:00,2023-01-14 00:16:00,2023-01-14 09:02:00,2023-01-14 09:40:00,12.965647326204877,38
312,R016,V039,2023-01-14 19:00:00,2023-01-14 19:01:00,2023-01-14 22:29:00,2023-01-14 22:29:00,43.31640508515104,0
313,R045,V041,2023-01-14 21:00:00,2023-01-14 20:51:00,2023-01-15 03:11:00,2023-01-15 03:31:00,85.31863611587082,20
314,R030,V031,2023-01-14 09:00:00,2023-01-14 09:10:00,2023-01-14 15:19:00,2023-01-14 15:19:00,84.45017917872815,0
315,R047,V035,2023-01-14 12:00:00,2023-01-14 12:00:00,2023-01-14 18:41:00,2023-01-14 18:41:00,57.41809183068835,0
316,R028,V023,2023-01-14 17:00:00,2023-01-14 17:12:00,2023-01-15 00:27:00,2023-01-15 00:27:00,9.716564093419338,0
317,R050,V046,2023-01-14 01:00:00,2023-01-14 01:17:00,2023-01-14 03:02:00,2023-01-14 03:26:00,62.475281087485435,24
318,R038,V043,2023-01-14 16:00:00,2023-01-14 15:59:00,2023-01-14 19:19:00,2023-01-14 19:47:00,92.58452077694783,28
319,R014,V050,2023-01-14 04:00:00,2023-01-14 04:29:00,2023-01-14 09:20:00,2023-01-14 09:32:00,29.684909154586354,12
320,R002,V020,2023-01-14 06:00:00,2023-01-14 05:56:00,2023-01-14 09:39:00,2023-01-14 10:04:00,82.6239531118829,25
321,R044,V033,2023-01-14 06:00:00,2023-01-14 06:25:00,2023-01-14 11:24:00,2023-01-14 11:24:00,24.788301073832784,0
322,R041,V036,2023-01-14 19:00:00,2023-01-14 19:08:00,2023-01-14 23:56:00,2023-01-14 23:56:00,24.958162478671692,0
323,R022,V009,2023-01-15 16:00:00,2023-01-15 16:06:00,2023-01-15 20:29:00,2023-01-15 21:26:00,18.75507789817513,57
324,R034,V043,2023-01-15 09:00:00,2023-01-15 09:27:00,2023-01-15 10:16:00,2023-01-15 11:47:00,40.99243768083065,91
325,R036,V024,2023-01-15 15:00:00,2023-01-15 15:08:00,2023-01-15 22:28:00,2023-01-15 23:13:00,85.53086422675844,45
326,R018,V003,2023-01-15 13:00:00,2023-01-15 13:14:00,2023-01-15 16:17:00,2023-01-15 16:46:00,11.412331602890358,29
327,R008,V002,2023-01-15 02:00:00,2023-01-15 02:21:00,2023-01-15 09:27:00,2023-01-15 09:32:00,69.4222162910285,5
328,R006,V036,2023-01-15 04:00:00,2023-01-15 04:02:00,2023-01-15 07:46:00,2023-01-15 07:58:00,6.293428329362009,12
329,R035,V046,2023-01-15 15:00:00,2023-01-15 14:59:00,2023-01-15 19:09:00,2023-01-15 19:09:00,39.85235546575639,0
330,R040,V039,2023-01-15 00:00:00,2023-01-15 00:08:00,2023-01-15 05:02:00,2023-01-15 05:33:00,13.794012193553066,31
331,R045,V032,2023-01-15 03:00:00,2023-01-15 02:59:00,2023-01-15 09:11:00,2023-01-15 09:11:00,77.57908299469798,0
332,R017,V025,2023-01-15 09:00:00,2023-01-15 09:29:00,2023-01-15 17:51:00,2023-01-15 18:18:00,98.05329339745644,27
333,R039,V013,2023-01-15 09:00:00,2023-01-15 09:05:00,2023-01-15 12:10:00,2023-01-15 13:30:00,71.55759039923137,80
334,R050,V035,2023-01-15 22:00:00,2023-01-15 22:01:00,2023-01-16 00:02:00,2023-01-16 00:02:00,64.87763024993103,0
335,R033,V012,2023-01-15 20:00:00,2023-01-15 20:15:00,2023-01-16 04:02:00,2023-01-16 04:12:00,7.591268584771953,10
336,R021,V044,2023-01-15 15:00:00,2023-01-15 15:12:00,2023-01-15 20:35:00,2023-01-15 21:54:00,87.18731450226328,79
337,R024,V028,2023-01-15 07:00:00,2023-01-15 06:50:00,2023-01-15 11:22:00,2023-01-15 11:22:00,83.13091166463667,0
338,R036,V045,2023-01-15 06:00:00,2023-01-15 06:25:00,2023-01-15 13:28:00,2023-01-15 13:28:00,92.23398532555989,0
339,R049,V047,2023-01-15 19:00:00,2023-01-15 19:00:00,2023-01-16 01:17:00,2023-01-16 01:17:00,65.27008156177284,0
340,R015,V019,2023-01-15 16:00:00,2023-01-15 16:16:00,2023-01-15 17:12:00,2023-01-15 17:12:00,39.14613294790368,0
341,R011,V003,2023-01-15 20:00:00,2023-01-15 20:13:00,2023-01-16 04:11:00,2023-01-16 04:12:00,85.3912175624168,1
342,R038,V030,2023-01-15 20:00:00,2023-01-15 19:51:00,2023-01-15 23:19:00,2023-01-15 23:33:00,94.78118661602396,14
343,R036,V030,2023-01-15 03:00:00,2023-01-15 03:11:00,2023-01-15 10:28:00,2023-01-15 10:28:00,100.19414526881926,0
344,R044,V005,2023-01-15 12:00:00,2023-01-15 12:02:00,2023-01-15 17:24:00,2023-01-15 17:24:00,21.43747486879492,0
345,R043,V005,2023-01-16 02:00:00,2023-01-16 02:21:00,2023-01-16 05:22:00,2023-01-16 06:12:00,24.41248546707161,50
346,R026,V005,2023-01-16 22:00:00,2023-01-16 22:14:00,2023-01-17 07:34:00,2023-01-17 07:34:00,94.39708231600439,0
347,R009,V033,2023-01-16 03:00:00,2023-01-16 03:11:00,2023-01-16 09:06:00,2023-01-16 09:06:00,70.00991131093781,0
348,R049,V041,2023-01-16 13:00:00,2023-01-16 13:28:00,2023-01-16 19:17:00,2023-01-16 19:28:00,73.65093294417852,11
349,R044,V022,2023-01-16 08:00:00,2023-01-16 08:17:00,2023-01-16 13:24:00,2023-01-16 13:56:00,22.466305802976073,32
350,R049,V035,2023-01-16 18:00:00,2023-01-16 18:13:00,2023-01-17 00:17:00,2023-01-17 00:30:00,64.12502211541668,13
351,R015,V030,2023-01-16 01:00:00,2023-01-16 01:19:00,2023-01-16 02:12:00,2023-01-16 02:47:00,40.08476649116411,35
352,R011,V003,2023-01-16 10:00:00,2023-01-16 10:14:00,2023-01-16 18:11:00,2023-01-16 18:11:00,85.53155103330712,0
353,R008,V038,2023-01-16 20:00:00,2023-01-16 19:50:00,2023-01-17 03:27:00,2023-01-17 03:52:00,66.35047688550613,25
354,R017,V030,2023-01-16 08:00:00,2023-01-16 08:11:00,2023-01-16 16:51:00,2023-01-16 16:51:00,91.41248713754695,0
355,R009,V028,2023-01-16 17:00:00,2023-01-16 17:01:00,2023-01-16 23:06:00,2023-01-16 23:36:00,69.7471962285887,30
356,R031,V047,2023-01-16 07:00:00,2023-01-16 06:58:00,2023-01-16 11:39:00,2023-01-16 12:01:00,39.1978238798053,22
357,R017,V035,2023-01-16 20:00:00,2023-01-16 20:20:00,2023-01-17 04:51:00,2023-01-17 04:51:00,93.48503039440459,0
358,R029,V006,2023-01-16 17:00:00,2023-01-16 17:12:00,2023-01-16 18:20:00,2023-01-16 18:31:00,49.53519804971897,11
359,R014,V046,2023-01-16 09:00:00,2023-01-16 09:26:00,2023-01-16 14:20:00,2023-01-16 15:28:00,30.88285141993168,68
360,R004,V040,2023-01-16 03:00:00,2023-01-16 03:04:00,2023-01-16 09:33:00,2023-01-16 09:35:00,32.80442284413863,2
361,R048,V030,2023-01-16 13:00:00,2023-01-16 13:21:00,2023-01-16 14:20:00,2023-01-16 14:35:00,89.45693142484724,15
362,R002,V007,2023-01-16 05:00:00,2023-01-16 05:16:00,2023-01-16 08:39:00,2023-01-16 08:39:00,76.94063921797519,0
363,R008,V042,2023-01-16 12:00:00,2023-01-16 12:21:00,2023-01-16 19:27:00,2023-01-16 19:27:00,63.21532293255743,0
364,R011,V037,2023-01-16 19:00:00,2023-01-16 18:58:00,2023-01-17 03:11:00,2023-01-17 03:53:00,89.24136703232278,42
365,R041,V033,2023-01-16 05:00:00,2023-01-16 05:03:00,2023-01-16 09:56:00,2023-01-16 10:42:00,28.254982384215364,46
366,R009,V036,2023-01-16 22:00:00,2023-01-16 21:51:00,2023-01-17 04:06:00,2023-01-17 04:46:00,72.64939310337255,40
367,R038,V037,2023-01-16 08:00:00,2023-01-16 07:51:00,2023-01-16 11:19:00,2023-01-16 11:19:00,102.82896842803405,0
368,R037,V047,2023-01-16 04:00:00,2023-01-16 04:20:00,2023-01-16 11:22:00,2023-01-16 11:53:00,87.6161551840008,31
369,R002,V033,2023-01-17 07:00:00,2023-01-17 06:56:00,2023-01-17 10:39:00,2023-01-17 10:39:00,74.89243776570646,0
370,R046,V026,2023-01-17 14:00:00,2023-01-17 14:21:00,2023-01-17 23:39:00,2023-01-17 23:39:00,15.69044519312145,0
371,R042,V036,2023-01-17 08:00:00,2023-01-17 08:16:00,2023-01-17 14:28:00,2023-01-17 14:28:00,103.13281163656025,0
372,R002,V033,2023-01-17 06:00:00,2023-01-17 06:16:00,2023-01-17 09:39:00,2023-01-17 10:15:00,86.68267534269583,36
373,R050,V011,2023-01-17 01:00:00,2023-01-17 01:15:00,2023-01-17 03:02:00,2023-01-17 03:44:00,65.88105589608078,42
374,R033,V022,2023-01-17 23:00:00,2023-01-17 23:02:00,2023-01-18 07:02:00,2023-01-18 07:02:00,7.265522431040013,0
375,R008,V040,2023-01-17 02:00:00,2023-01-17 02:25:00,2023-01-17 09:27:00,2023-01-17 10:01:00,61.753707813189735,34
376,R040,V011,2023-01-17 19:00:00,2023-01-17 18:58:00,2023-01-18 00:02:00,2023-01-18 00:02:00,15.137749954684404,0
377,R035,V009,2023-01-17 12:00:00,2023-01-17 12:12:00,2023-01-17 16:09:00,2023-01-17 16:21:00,39.66556194136936,12
378,R047,V009,2023-01-17 16:00:00,2023-01-17 16:28:00,2023-01-17 22:41:00,2023-01-17 23:22:00,55.55136147209974,41
379,R044,V046,2023-01-17 12:00:00,2023-01-17 11:52:00,2023-01-17 17:24:00,2023-01-17 18:18:00,22.485561975081577,54
380,R020,V037,2023-01-17 07:00:00,2023-01-17 07:24:00,2023-01-17 14:48:00,2023-01-17 15:15:00,29.192621419391354,27
381,R001,V040,2023-01-17 04:00:00,2023-01-17 03:52:00,2023-01-17 09:16:00,2023-01-17 09:21:00,73.9536023468969,5
382,R025,V007,2023-01-17 14:00:00,2023-01-17 14:13:00,2023-01-17 20:03:00,2023-01-17 20:03:00,97.78783495527809,0
383,R042,V042,2023-01-17 00:00:00,2023-01-16 23:51:00,2023-01-17 06:28:00,2023-01-17 07:10:00,88.0656059426889,42
384,R032,V037,2023-01-17 23:00:00,2023-01-17 23:19:00,2023-01-18 00:01:00,2023-01-18 00:01:00,83.44712074490046,0
385,R047,V020,2023-01-17 20:00:00,2023-01-17 20:15:00,2023-01-18 02:41:00,2023-01-18 02:47:00,54.4020705206137,6
386,R002,V014,2023-01-17 20:00:00,2023-01-17 20:13:00,2023-01-17 23:39:00,2023-01-18 01:01:00,77.6457706921932,82
387,R019,V028,2023-01-17 07:00:00,2023-01-17 07:13:00,2023-01-17 09:19:00,2023-01-17 09:44:00,56.84009164205709,25
388,R004,V004,2023-01-17 13:00:00,2023-01-17 12:52:00,2023-01-17 19:33:00,2023-01-17 19:33:00,32.52899343661767,0
389,R038,V049,2023-01-17 07:00:00,2023-01-17 07:15:00,2023-01-17 10:19:00,2023-01-17 10:19:00,92.05313162710083,0
390,R031,V025,2023-01-18 05:00:00,2023-01-18 05:05:00,2023-01-18 09:39:00,2023-01-18 10:19:00,36.77916208152904,40
391,R047,V005,2023-01-18 12:00:00,2023-01-18 12:20:00,2023-01-18 18:41:00,2023-01-18 18:41:00,59.49196090212486,0
392,R043,V002,2023-01-18 11:00:00,2023-01-18 11:27:00,2023-01-18 14:22:00,2023-01-18 14:22:00,26.627848085410033,0
393,R009,V007,2023-01-18 21:00:00,2023-01-18 21:16:00,2023-01-19 03:06:00,2023-01-19 03:21:00,74.68507076293378,15
